REGION,DIVISION,SCHOOL ID,NAME OF SCHOOL,MUNICIPALITY/ LOCATION,LD,NO. OF SITES,SCOPE OF WORKS,OTHER DESIGN CONFIGURATION,NO. OF ACADEMIC CLASSROOMS,NO. OF WORKSHOP (equivalent to 2-CL),NO. OF ICT/COMPUTER LABORATORY (equivalent to 2-CL),NO. OF SCIENCE LABORATORY (equivalent to 2-CL),NO. OF AVR (equivalent to 2-CL),NO. OF HOME ECONOMICS (equivalent to 2-CL),TOTAL CLASSROOMS,WITH DEMOLITION? YES/ NO,WITH SITE IMPROVEMENT? YES/ NO,WITH SLOPE PROTECTION? YES/NO,OTHER REMARKS,With Site Development Plan?,"With proposal from OTHER SOURCES, including LGUs, NGOs, Private Sector etc)?","Avaiability of Buildable Space
(Y/N)","OTHER REMARKS (Buildable Space)
",Site Ownership,"OTHER REMARKS
Site Ownership
","Viability / Accessibility
(Y/N)","OTHER REMARKS
Viability / Accessibility","Operational Readiness
(Y/N)","OTHER REMARKS
Operational Readiness
","Implementability of Proposed Scope
(Y/N)","OTHER REMARKS
Implementability of Proposed Scope
","Geotechnical Testing
(Y/N)","OTHER REMARKS
Geotechnical Testing
",Latitude,Longitude
Region V,Naga City,305875,Sta. Cruz National High School,NAGA CITY,3rd ,1,2STY8CL,,8,0,0,0,0,0,8,No,No,No,,"Yes, but NOT drawn to scale",,y,,Deed of Donation,,1,0,1,0,1,0,0,0,13.6290014,123.1804147
Region V,Naga City,310301,Tinago National High School,NAGA CITY,3rd ,1,2STY8CL,,8,0,0,0,0,0,8,No,Yes,No,,"Yes, but NOT drawn to scale",,y,,Deed of Donation,,1,0,1,0,1,0,1,1,13.62544,123.19128
Region V,Naga City,137172,Yabu Elementary School,NAGA CITY,3rd ,1,2STY4CL,,4,0,0,0,0,0,4,No,No,No,,"Yes, but NOT drawn to scale",,y,,Deed of Donation,,1,0,1,0,1,0,0,0,13.64402,123.29404
Region V,Sorsogon,114203,Ariman ES,GUBAT,2,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,,,,,,,,,12.9080099,124.11606
Region V,Sorsogon,302244,Del Carmen Memorial High School,CASIGURAN,1st ,1,3STY12CL,,6,1,1,1,,,12,YES,NO,NO,FLOODING CONCERN,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.89772,124.03723
Region V,Sorsogon,114106,La Union ES,CASTILLA,1st ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.9900999,123.8722283
Region V,Sorsogon,302219,Macalaya NHS,CASTILLA,1st ,1,2STY8CL,,8,,,,,,8,NO,YES,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.884498,123.769889
Region V,Sorsogon,302219,Macalaya NHS,CASTILLA,1st ,,2STY8CL,,4,,1,1,,,8,NO,YES,NO,,"Yes, but NOT drawn to scale",,,,,,,,,,,,,,12.884498,123.769889
Region V,Sorsogon,302226,Mayon National High School,CASTILLA,1st ,1,2STY4CL,,,2,,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,,,,,,,,,12.9633146,123.7947757
Region V,Sorsogon,302226,Mayon National High School,CASTILLA,1st ,,2STY4CL,,,,1,1,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.9633146,123.7947757
Region V,Sorsogon,302227,Milagrosa National High School,CASTILLA,1st ,1,2STY4CL,,0,,1,1,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.9789345,123.8525256
Region V,Sorsogon,302227,Milagrosa National High School,CASTILLA,1st ,,2STY4CL,,0,2,,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,,,,,,,,,12.9789345,123.8525256
Region V,Sorsogon,114111,Oras Elementary School,CASTILLA,1st ,1,2STY4CL,,4,,,,,,4,YES,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.929368,123.829402
Region V,Sorsogon,502288,Quirapi Integrated School,CASTILLA,1st ,1,2STY4CL,,2,,1,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.969948,123.784278
Region V,Sorsogon,502288,Quirapi Integrated School,CASTILLA,1st ,,2STY4CL,,2,,,1,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,,,,,,,,,12.969948,123.784278
Region V,Sorsogon,114135,Sogoy ES,CASTILLA,1st ,1,2STY4CL,,4,,,,,,4,YES,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,1,0,1,0,1,0,12.9833333,123.7722222
Region V,Sorsogon,302205,Banuang Gurang National High School,DONSOL,1st ,1,3STY12CL,,12,,,,,,12,YES,NO,NO,FLOODING CONCERN,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,13.0134913,123.5993322
Region V,Sorsogon,302204,Donsol National Comprehensive High School,DONSOL,1st ,1,3STY15CL,,15,0,0,0,0,,15,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.906135,123.598257
Region V,Sorsogon,302207,Donsol Vocational High School,DONSOL,1st ,1,2STY4CL,,,2,,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,1,0,1,0,1,0,12.9123397,123.5978917
Region V,Sorsogon,302208,Donsol Vocational High School - Gimagaan,DONSOL,1st ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,1,0,1,0,1,0,12.9465581,123.5618913
Region V,Sorsogon,302209,Donsol Vocational High School - GOGON ANNEX,DONSOL,1st ,1,2STY6CL,,6,,,,,,6,NO,YES,YES,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.961659,123.627358
Region V,Sorsogon,114156,Tongdol ES,DONSOL,1st ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,#N/A,#N/A
Region V,Sorsogon,114182,Tuba ES,DONSOL,1st ,1,2STY4CL,,4,,,,,,4,YES,NO,NO,,"Yes, but NOT drawn to scale",,,,,,,,,,,,,,12.9871622,123.5250409
Region V,Sorsogon,501781,Bartolome G. Lee  Sr. Integrated School,MAGALLANES,1st ,1,2STY8CL,,4,,1,1,,,8,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,1,0,1,0,1,0,12.840801,123.88276
Region V,Sorsogon,502588,Pawik Integrated School,MAGALLANES,1st ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.77221,123.86031
Region V,Sorsogon,114350,Lungib ES,PILAR,1st ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,1,0,1,0,1,0,12.89367,123.71883
Region V,Sorsogon,302217,Lungib National High School,PILAR,1st ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,1,0,1,0,1,0,12.89058,123.71715
Region V,Sorsogon,114360,San Rafael ES,PILAR,1st ,1,2STY4CL,,4,,,,,,4,YES,NO,YES,,"Yes, but NOT drawn to scale",,,,,,,,,,,,,,12.8920656,123.6819715
Region V,Sorsogon,302218,Celso F. Falcotelo National High School,BARCELONA,2nd ,1,2STY4CL,,2,,1,,,,4,YES,NO,NO,,"Yes, drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.82137,124.15254
Region V,Sorsogon,302218,Celso F. Falcotelo National High School,BARCELONA,2nd ,,2STY4CL,,2,,,1,,,4,YES,NO,NO,,"Yes, drawn to scale",,,,,,,,,,,,,,12.82137,124.15254
Region V,Sorsogon,310009,San Antonio National High School,BARCELONA,2nd ,1,2STY4CL,,,,1,1,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.838739,124.110034
Region V,Sorsogon,175001,Alberto de Castro ES,BULAN,2nd ,1,3STY9CL,,9,,,,,,9,NO,NO,NO,,"Yes, drawn to scale",,,,,,1,0,1,0,0,School site relocation needing 2 units - 3sty9cl,0,With proposal for soil test,12.659488,123.875686
Region V,Sorsogon,302191,Beguin High School,BULAN,2nd ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, drawn to scale",,,,,,1,0,1,0,1,0,1,0,12.686222,123.903962
Region V,Sorsogon,302190,Bulan National High School,BULAN,2nd ,1,4STY16CL,,,4,2,2,,,16,YES,NO,NO,FLOODING CONCERN,"Yes, drawn to scale",,,,,,1,0,1,0,1,0,1,0,12.6685158,123.8807539
Region V,Sorsogon,302190,Bulan National High School,BULAN,2nd ,,4STY16CL,,,4,2,2,,,16,YES,NO,NO,FLOODING CONCERN,"Yes, drawn to scale",,,,,,,,,,,,,,12.6685158,123.8807539
Region V,Sorsogon,302190,Bulan National High School,BULAN,2nd ,,4STY16CL,,,4,2,2,,,16,YES,NO,NO,FLOODING CONCERN,"Yes, drawn to scale",,,,,,,,,,,,,,12.6685158,123.8807539
Region V,Sorsogon,302190,Bulan National High School,BULAN,2nd ,,3STY6CL,,,1,1,1,,,6,YES,NO,NO,FLOODING CONCERN,"Yes, drawn to scale",,,,,,,,,,,,,,12.6685158,123.8807539
Region V,Sorsogon,114004,Bulan North CS-B,BULAN,2nd ,1,3STY9CL,,9,,,,,,9,YES,NO,NO,,"Yes, drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.66937,123.87536
Region V,Sorsogon,114034,Bulan South CS,BULAN,2nd ,1,3STY6CL,,6,,,,,,6,YES,NO,NO,,"Yes, drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,1,0,12.6691928,123.8742429
Region V,Sorsogon,302193,Butag School of Fisheries,BULAN,2nd ,1,2STY6CL,,6,,,,,,6,NO,NO,NO,,"Yes, drawn to scale",,,,,,1,0,1,0,1,0,0,With proposal for soil test,12.62677,123.9263
Region V,Sorsogon,302203,Danao National High Sschool,BULAN,2nd ,1,2STY6CL,,6,,,,,,6,YES,NO,YES,,"Yes, but NOT drawn to scale",,,,,,1,0,1,0,1,0,0,With proposal for soil test,12.7371738,123.8510922
Region V,Sorsogon,114013,E. Quirino Elementary School,BULAN,2nd ,1,2STY8CL,,8,,,,,,8,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.73221,123.90536
Region V,Sorsogon,114037,Fabrica Elementary School,BULAN,2nd ,1,3STY9CL,,9,,,,,,9,YES,NO,NO,,"Yes, drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.6655605,123.9004606
Region V,Sorsogon,310002,J. P. Laurel High School,BULAN,2nd ,1,2STY4CL,,2,1,,,,,4,NO,YES,NO,FLOODING CONCERN,"Yes, but NOT drawn to scale",,,,,,1,0,1,0,1,0,0,With proposal for soil test,12.68657,123.86223
Region V,Sorsogon,114015,J.P. Laurel ES,BULAN,2nd ,1,3STY6CL,,6,,,,,,6,YES,NO,NO,,"Yes, drawn to scale",,,,,,1,Reduced scope to 3sty6cl due to space,0,With proposal for soil test,1,0,0,With proposal for soil test,12.6803703,123.8692647
Region V,Sorsogon,114021,Namo ES,BULAN,2nd ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,,,,,,,,,12.7222195,123.8531516
Region V,Sorsogon,114022,Nasuje ES,BULAN,2nd ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, drawn to scale",,,,,,1,0,1,0,1,0,0,With proposal for soil test,12.704,123.8583
Region V,Sorsogon,114046,Otavi ES,BULAN,2nd ,1,2STY4CL,,4,,,,,,4,YES,NO,NO,,"Yes, drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.642644,123.909225
Region V,Sorsogon,302233,Quezon National High School,BULAN,2nd ,1,2STY4CL,,4,,,,,,4,YES,NO,YES,,"Yes, but NOT drawn to scale",,,,,,1,0,1,0,1,0,0,With proposal for soil test,12.57452,123.96334
Region V,Sorsogon,302237,San Francisco National High School,BULAN,2nd ,1,3STY12CL,,12,,,,,,12,YES,YES,YES,,"Yes, but NOT drawn to scale",,,,,,1,0,1,0,0,Decrease in enrolment,0,With proposal for soil test,12.7201225,123.9054373
Region V,Sorsogon,302238,San Isidro National High School (Bulan),BULAN,2nd ,1,2STY4CL,,,,1,1,,,4,NO,NO,NO,FLOODING CONCERN,"Yes, but NOT drawn to scale",,,,,,1,0,1,0,1,0,0,With proposal for soil test,12.657117,123.953139
Region V,Sorsogon,302239,San Juan Bag-o High School,BULAN,2nd ,1,2STY4CL,,4,,,,,,4,NO,YES,YES,,"Yes, but NOT drawn to scale",,,,,,1,0,1,0,1,0,0,With proposal for soil test,12.6754,123.912714
Region V,Sorsogon,114050,San Rafael Elementary School,BULAN,2nd ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.648159,123.889936
Region V,Sorsogon,114057,Bagacay Elementary School,BULUSAN,2nd ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, drawn to scale",,,,,,1,0,1,0,1,0,0,With proposal for soil test,12.8022378,124.145454
Region V,Sorsogon,114065,Sabang ES,BULUSAN,2nd ,1,3STY6CL,,6,,,,,,6,YES,NO,NO,,"Yes, drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.747603,124.13524
Region V,Sorsogon,114185,Bagacay ES,GUBAT,2nd ,1,3STY9CL,,9,,,,,,9,YES,YES,NO,SINKHOLE/ SUBSIDENCE HAZARD. AWAITING POSSIBLE SCHOOL SITE RELOCATION OR REDEVELOPMENT OF SCHOOLS PENDING COMPREHENSIVE GEOTECHNICAL ASSESSMENT,"Yes, but NOT drawn to scale",,,,,,,,,,,,,,12.981702,124.140873
Region V,Sorsogon,114185,Bagacay ES,GUBAT,2nd ,,3STY9CL,,9,,,,,,9,YES,YES,NO,SINKHOLE/ SUBSIDENCE HAZARD. AWAITING POSSIBLE SCHOOL SITE RELOCATION OR REDEVELOPMENT OF SCHOOLS PENDING COMPREHENSIVE GEOTECHNICAL ASSESSMENT,"Yes, but NOT drawn to scale",,,,,,0,School site relocation/redevelopment needing 2 units - 3sty9cl,0,With proposal for soil test,1,0,0,With proposal for soil test,12.981702,124.140873
Region V,Sorsogon,114248,Bacolod Elementary School,IROSIN,2nd ,1,4STY8CL,,8,,,,,,8,YES,NO,NO,,"Yes, drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.701477,124.035866
Region V,Sorsogon,502085,Batang Integrated School,IROSIN,2nd ,1,2STY8CL,,8,,,,,,8,NO,YES,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,1,0,12.70027778,124.0005556
Region V,Sorsogon,302215,Irosin North National High School,IROSIN,2nd ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.739481,124.011507
Region V,Sorsogon,501525,Patag Integrated  School,IROSIN,2nd ,1,3STY9CL,,9,,,,,,9,YES,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,1,0,1,0,0,With proposal for soil test,12.715749,124.056171
Region V,Sorsogon,114241,Salvacion ES,IROSIN,2nd ,1,2STY4CL,,4,,,,,,4,YES,YES,YES,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.683858,124.005133
Region V,Sorsogon,114247,Tulay Elementary School,IROSIN,2nd ,1,2STY4CL,,4,,,,,,4,YES,NO,NO,FLOODING CONCERN,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,0,Decrease in enrolment,0,With proposal for soil test,12.721911,124.022802
Region V,Sorsogon,502086,Calateo Integrated  School,JUBAN,2nd ,1,2STY4CL,,4,,,,,,4,NO,YES,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.805447,123.986008
Region V,Sorsogon,114257,Catanusan ES,JUBAN,2nd ,1,2STY4CL,,4,,,,,,4,YES,NO,NO,FLOODING CONCERN,"Yes, drawn to scale",,,,,,0,Decrease in enrolment,0,With proposal for soil test,0,Decrease in enrolment,0,With proposal for soil test,12.7956688,123.9935582
Region V,Sorsogon,114258,Cogon ES,JUBAN,2nd ,1,2STY4CL,,4,,,,,,4,NO,YES,YES,FLOODING CONCERN,"Yes, but NOT drawn to scale",,,,,,,,,,,,,,12.8369785,123.9966917
Region V,Sorsogon,114260,Grefalda ES,JUBAN,2nd ,1,2STY4CL,,4,,,,,,4,YES,YES,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.8519021,123.9399905
Region V,Sorsogon,114261,Guruyan ES,JUBAN,2nd ,1,2STY4CL,,2,,1,,,,4,NO,NO,NO,,"Yes, drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.7499691,123.9744078
Region V,Sorsogon,310003,Guruyan High School,JUBAN,2nd ,1,2STY4CL,,4,,,,,,4,NO,YES,YES,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,1,0,0,With proposal for soil test,12.75263,123.97195
Region V,Sorsogon,302181,Olimpio A. Guarin Jr. National High School,JUBAN,2nd ,1,2STY4CL,,4,,,,,,4,NO,YES,YES,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,0,0,0,0,12.816781,124.005852
Region V,Sorsogon,114305,Bon-ot (Big) ES,MATNOG,2nd ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,,,,,,,,,12.539171,124.048449
Region V,Sorsogon,114310,Coron-Coron ES,MATNOG,2nd ,1,2STY4CL,,4,,,,,,4,YES,NO,NO,,"Yes, but NOT drawn to scale",,,,,,,,,,,,,,12.5551104,123.9831668
Region V,Sorsogon,114311,Culasi ES,MATNOG,2nd ,1,2STY4CL,,4,,,,,,4,YES,NO,NO,,"Yes, drawn to scale",,,,,,1,0,0,With proposal for soil test,0,0,0,0,12.539138,124.078301
Region V,Sorsogon,302200,Culasi National High School,MATNOG,2nd ,1,2STY6CL,,6,,,,,,6,YES,NO,NO,,"Yes, drawn to scale",,,,,,1,0,0,With proposal for soil test,0,0,0,0,12.539819,124.078562
Region V,Sorsogon,114312,Gadgaron ES,MATNOG,2nd ,1,3STY6CL,,6,,,,,,6,YES,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,0,0,0,0,12.5922337,124.0804286
Region V,Sorsogon,114322,Matnog CS,MATNOG,2nd ,1,3STY12CL,,12,,,,,,12,YES,NO,NO,,"Yes, drawn to scale",,,,,,1,0,0,With proposal for soil test,0,0,0,0,12.583425,124.083797
Region V,Sorsogon,302225,Matnog National High School,MATNOG,2nd ,1,4STY20CL,,20,,,,,,20,NO,YES,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,1,0,0,0,0,0,12.59155,124.08159
Region V,Sorsogon,114325,Pawa ES,MATNOG,2nd ,1,2STY4CL,,4,,,,,,4,YES,NO,NO,,"Yes, but NOT drawn to scale",,,,,,,,,,,,,,12.608216,124.059952
Region V,Sorsogon,310010,Tiong Hen So Memorial High School,MATNOG,2nd ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,0,0,0,0,12.5464829,124.0474735
Region V,Sorsogon,114334,Tugas Elementary School,MATNOG,2nd ,1,2STY4CL,,4,,,,,,4,NO,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,0,0,0,0,12.6061,124.0335
Region V,Sorsogon,302196,Calao National High School,PRIETO DIAZ,2nd ,1,2STY4CL,,4,,,,,,4,NO,NO,YES,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,0,0,0,0,13.014311,124.152
Region V,Sorsogon,302232,Prieto Diaz National High School,PRIETO DIAZ,2nd ,1,2STY6CL,,6,,,,,,6,YES,NO,NO,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,0,0,0,0,13.04014,124.1895
Region V,Sorsogon,501532,San Rafael Integrated School,PRIETO DIAZ,2nd ,1,2STY4CL,,4,,,,,,4,NO,NO,YES,,"Yes, but NOT drawn to scale",,,,,,1,0,0,With proposal for soil test,0,0,0,0,13.03783,124.121314
